id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
KOGD072,KOGD,2020.1967241575592,72,-1356671.16720,6098368.05180,1280387.73830,47,886290.1767,1291158.4269,11.658062992683,102.542042150594,36.0089,55.8487
KOGD073,KOGD,2020.199454500607,73,-1356671.10700,6098368.05400,1280387.73050,47,886290.1174,1291158.4207,11.658062943583,102.542041607290,35.9966,55.8364
KOGD074,KOGD,2020.2021857923498,74,-1356671.07170,6098368.07420,1280387.73490,47,886290.0785,1291158.4221,11.658062960522,102.542041251047,36.0093,55.8491
KOGD075,KOGD,2020.204918032787,75,-1356671.03070,6098368.09740,1280387.73350,47,886290.0334,1291158.4174,11.658062923023,102.542040837802,36.0224,55.8623
KOGD076,KOGD,2020.207650273224,76,-1356671.04760,6098368.11130,1280387.74140,47,886290.0469,1291158.4218,11.658062961476,102.542040961412,36.0409,55.8807
KOGD077,KOGD,2020.2103825136612,77,-1356671.08950,6098368.11410,1280387.74390,47,886290.0872,1291158.4224,11.658062961996,102.542041330934,36.0530,55.8928
KOGD078,KOGD,2020.213115702793,78,-1356671.08140,6098368.09250,1280387.74010,47,886290.0840,1291158.4232,11.658062970082,102.542041301438,36.0299,55.8697
KOGD079,KOGD,2020.2158469945355,79,-1356671.02430,6098368.08870,1280387.73150,47,886290.0291,1291158.4174,11.658062923368,102.542040797835,36.0124,55.8522
KOGD080,KOGD,2020.2185792349726,80,-1356671.15470,6098368.09240,1280387.74650,47,886290.1556,1291158.4272,11.658062997845,102.542041957835,36.0467,55.8865
KOGD081,KOGD,2020.22131147541,81,-1356671.05870,6098368.11540,1280387.74760,47,886290.0568,1291158.4267,11.658063004654,102.542041052617,36.0485,55.8883
KOGD082,KOGD,2020.224043715847,82,-1356671.09640,6098368.09920,1280387.74380,47,886290.0972,1291158.4250,11.658062984942,102.542041422378,36.0402,55.8800
KOGD083,KOGD,2020.2267769049788,83,-1356671.07150,6098368.10730,1280387.74620,47,886290.0711,1291158.4266,11.658063001625,102.542041183336,36.0432,55.8830
KOGD084,KOGD,2020.2295110428051,84,-1356671.10140,6098368.09040,1280387.74200,47,886290.1040,1291158.4249,11.658062982714,102.542041484665,36.0325,55.8723
KOGD085,KOGD,2020.2322404371585,85,-1356671.08840,6098368.11640,1280387.74370,47,886290.0857,1291158.4218,11.658062956561,102.542041316506,36.0549,55.8948
KOGD086,KOGD,2020.2349736262902,86,-1356671.07160,6098368.11300,1280387.74890,47,886290.0699,1291158.4281,11.658063015326,102.542041172880,36.0492,55.8890
KOGD087,KOGD,2020.2377058667273,87,-1356671.05210,6098368.09870,1280387.74510,47,886290.0540,1291158.4278,11.658063014916,102.542041026791,36.0306,55.8704
KOGD088,KOGD,2020.2404381071644,88,-1356671.04680,6098368.11570,1280387.75010,47,886290.0451,1291158.4295,11.658063030973,102.542040945488,36.0467,55.8865
KOGD089,KOGD,2020.2431693989072,89,-1356671.08440,6098368.10150,1280387.74740,47,886290.0849,1291158.4285,11.658063017474,102.542041310371,36.0406,55.8804
KOGD090,KOGD,2020.2459035367335,90,-1356671.05050,6098368.11320,1280387.74850,47,886290.0492,1291158.4283,11.658063019797,102.542040983590,36.0448,55.8846
KOGD091,KOGD,2020.2486338797814,91,-1356671.05010,6098368.09880,1280387.74570,47,886290.0520,1291158.4285,11.658063020843,102.542041008687,36.0304,55.8702
KOGD092,KOGD,2020.2513670689132,92,-1356671.06850,6098368.10810,1280387.74840,47,886290.0679,1291158.4287,11.658063020866,102.542041154887,36.0437,55.8835
KOGD093,KOGD,2020.2540993093503,93,-1356671.09210,6098368.08780,1280387.74320,47,886290.0954,1291158.4269,11.658063001663,102.542041406587,36.0283,55.8681
KOGD094,KOGD,2020.2568315497874,94,-1356671.11600,6098368.05310,1280387.73010,47,886290.1264,1291158.4202,11.658062938077,102.542041689652,35.9976,55.8374
KOGD095,KOGD,2020.2595637902245,95,-1356671.07750,6098368.11150,1280387.74630,47,886290.0760,1291158.4256,11.658062992641,102.542041228685,36.0485,55.8883
KOGD096,KOGD,2020.262296030662,96,-1356671.08930,6098368.10280,1280387.74410,47,886290.0895,1291158.4248,11.658062983995,102.542041351648,36.0422,55.8820
KOGD097,KOGD,2020.2650273224044,97,-1356671.06720,6098368.10330,1280387.73650,47,886290.0678,1291158.4180,11.658062924584,102.542041152808,36.0365,55.8763
KOGD098,KOGD,2020.2677595628415,98,-1356671.05330,6098368.11290,1280387.74600,47,886290.0521,1291158.4258,11.658062997088,102.542041009253,36.0446,55.8844
KOGD099,KOGD,2020.2704927519733,99,-1356671.05290,6098368.09770,1280387.74530,47,886290.0550,1291158.4282,11.658063018153,102.542041035944,36.0298,55.8697
KOGD100,KOGD,2020.2732249924104,100,-1356671.08600,6098368.09060,1280387.73860,47,886290.0889,1291158.4220,11.658062958365,102.542041346402,36.0287,55.8685
KOGD101,KOGD,2020.2759572328475,101,-1356671.02170,6098368.12910,1280387.74860,47,886290.0176,1291158.4261,11.658063003756,102.542040694100,36.0539,55.8937
KOGD102,KOGD,2020.2786894732847,102,-1356671.16990,6098368.08670,1280387.74090,47,886290.1718,1291158.4224,11.658062952400,102.542042105260,36.0433,55.8831
KOGD103,KOGD,2020.281421713722,103,-1356671.12310,6098368.08620,1280387.74210,47,886290.1261,1291158.4251,11.658062982480,102.542041687292,36.0331,55.8729
KOGD104,KOGD,2020.2841539541591,104,-1356671.04430,6098368.12090,1280387.74530,47,886290.0416,1291158.4238,11.658062980196,102.542040912751,36.0502,55.8900
