id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
PJRK046,PJRK,2020.1256840088038,46,-1062387.59300,6152905.21920,1297009.26060,47,586752.2203,1305846.2387,11.811617672815,99.796349792911,-11.8459,16.8014
PJRK047,PJRK,2020.1284153005465,47,-1062387.59190,6152905.22670,1297009.26490,47,586752.2180,1305846.2414,11.811617697534,99.796349771255,-11.8380,16.8093
PJRK048,PJRK,2020.1311475409836,48,-1062387.60050,6152905.21430,1297009.26120,47,586752.2285,1305846.2400,11.811617684698,99.796349868380,-11.8492,16.7981
PJRK049,PJRK,2020.1338807301154,49,-1062387.59880,6152905.23780,1297009.27060,47,586752.2229,1305846.2445,11.811617725558,99.796349816317,-11.8249,16.8224
PJRK050,PJRK,2020.1366129705525,50,-1062387.59910,6152905.21200,1297009.26050,47,586752.2276,1305846.2398,11.811617683139,99.796349859311,-11.8518,16.7955
PJRK051,PJRK,2020.1393452109896,51,-1062387.59450,6152905.21200,1297009.25710,47,586752.2230,1305846.2367,11.811617654502,99.796349817716,-11.8533,16.7940
PJRK052,PJRK,2020.1420774514268,52,-1062387.57500,6152905.18330,1297009.26160,47,586752.2087,1305846.2475,11.811617752792,99.796349686199,-11.8833,16.7640
PJRK053,PJRK,2020.1468645643595,53,-1062387.60770,6152905.20830,1297009.25760,47,586752.2367,1305846.2375,11.811617661517,99.796349942853,-11.8546,16.7927
PJRK054,PJRK,2020.1475419323012,54,-1062387.59250,6152905.21200,1297009.25650,47,586752.2211,1305846.2361,11.811617649823,99.796349799631,-11.8538,16.7935
PJRK055,PJRK,2020.1502741727384,55,-1062387.59540,6152905.21450,1297009.26060,47,586752.2235,1305846.2395,11.811617680630,99.796349821951,-11.8500,16.7973
PJRK056,PJRK,2020.1530064131755,56,-1062387.59150,6152905.20080,1297009.25830,47,586752.2220,1305846.2402,11.811617686487,99.796349808075,-11.8644,16.7829
PJRK057,PJRK,2020.1557386536126,57,-1062387.59750,6152905.21730,1297009.26220,47,586752.2251,1305846.2405,11.811617689021,99.796349836568,-11.8466,16.8007
PJRK058,PJRK,2020.1584708940497,58,-1062387.60310,6152905.21640,1297009.25790,47,586752.2308,1305846.2363,11.811617650850,99.796349888611,-11.8475,16.7998
PJRK059,PJRK,2020.1612031344869,59,-1062387.59660,6152905.20670,1297009.25710,47,586752.2260,1305846.2377,11.811617663505,99.796349844980,-11.8581,16.7892
PJRK060,PJRK,2020.163935374924,60,-1062387.59570,6152905.21650,1297009.25550,47,586752.2235,1305846.2341,11.811617631761,99.796349821541,-11.8491,16.7982
PJRK061,PJRK,2020.1666676153613,61,-1062387.61070,6152905.20970,1297009.25940,47,586752.2394,1305846.2389,11.811617673947,99.796349967794,-11.8524,16.7949
PJRK062,PJRK,2020.1693998557985,62,-1062387.60510,6152905.21240,1297009.26000,47,586752.2334,1305846.2391,11.811617676096,99.796349912941,-11.8506,16.7967
PJRK063,PJRK,2020.1731263281724,63,-1062387.52110,6152905.33570,1297009.36200,47,586752.1295,1305846.3167,11.811618380259,99.796348960870,-11.7247,16.9226
PJRK064,PJRK,2020.1758405434123,64,-1062387.61240,6152905.23190,1297009.26130,47,586752.2373,1305846.2362,11.811617649744,99.796349948505,-11.8303,16.8170
PJRK065,PJRK,2020.1775965771099,65,-1062387.58860,6152905.20020,1297009.26570,47,586752.2192,1305846.2476,11.811617753973,99.796349782789,-11.8639,16.7834
PJRK066,PJRK,2020.181280358227,66,-1062387.59230,6152905.25080,1297009.26280,47,586752.2143,1305846.2345,11.811617634882,99.796349737244,-11.8151,16.8322
PJRK067,PJRK,2020.1830601092897,67,-1062387.62350,6152905.30390,1297009.27750,47,586752.2360,1305846.2371,11.811617658307,99.796349936462,-11.7557,16.8916
PJRK068,PJRK,2020.1857923497269,68,-1062387.61770,6152905.30640,1297009.27790,47,586752.2298,1305846.2372,11.811617659114,99.796349880113,-11.7541,16.8932
PJRK069,PJRK,2020.1885255388586,69,-1062387.60130,6152905.29190,1297009.27660,47,586752.2161,1305846.2394,11.811617679214,99.796349754456,-11.7711,16.8762
PJRK070,PJRK,2020.1912577792957,70,-1062387.62670,6152905.27300,1297009.28140,47,586752.2443,1305846.2471,11.811617748153,99.796350013642,-11.7841,16.8632
PJRK071,PJRK,2020.1943059350333,71,-1062387.96160,6152904.12420,1297009.24490,47,586752.7691,1305846.4328,11.811619414508,99.796354835568,-12.8439,15.8034
PJRK072,PJRK,2020.197328476017,72,-1062387.48100,6152905.34880,1297009.28080,47,586752.0880,1305846.2358,11.811617650500,99.796348577817,-11.7354,16.9119
PJRK076,PJRK,2020.208259335155,76,-1062386.77580,6152906.28350,1297009.48600,47,586751.2342,1305846.2703,11.811617983870,99.796340741764,-10.9093,17.7381
PJRK078,PJRK,2020.2134961293261,78,-1062387.58790,6152905.18630,1297009.24820,47,586752.2209,1305846.2334,11.811617624691,99.796349798162,-11.8810,16.7663
PJRK079,PJRK,2020.21584794323,79,-1062387.60170,6152905.21280,1297009.25280,47,586752.2300,1305846.2321,11.811617612728,99.796349881572,-11.8522,16.7951
PJRK080,PJRK,2020.2185801836672,80,-1062387.61020,6152905.22190,1297009.26270,47,586752.2368,1305846.2396,11.811617681059,99.796349944225,-11.8400,16.8073
PJRK081,PJRK,2020.2213124241043,81,-1062387.60030,6152905.22610,1297009.26220,47,586752.2263,1305846.2386,11.811617672093,99.796349848148,-11.8377,16.8096
PJRK082,PJRK,2020.2240446645417,82,-1062387.59500,6152905.22330,1297009.25980,47,586752.2216,1305846.2370,11.811617657631,99.796349804595,-11.8418,16.8055
PJRK083,PJRK,2020.2267769049788,83,-1062387.59590,6152905.22120,1297009.26250,47,586752.2228,1305846.2400,11.811617685068,99.796349816011,-11.8431,16.8042
