id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
BOBR101,BOBR,2020.275956284153,101,-1391662.82930,5971556.66230,1750910.65130,47,940888.5476,1777625.3146,16.038931376756,103.118548835025,151.4234,179.8417
BOBR102,BOBR,2020.27868852459,102,-1391662.82680,5971556.63520,1750910.64220,47,940888.5514,1777625.3134,16.038931365036,103.118548869749,151.3949,179.8133
BOBR103,BOBR,2020.2814207650274,103,-1391662.84170,5971556.65150,1750910.64580,47,940888.5622,1777625.3117,16.038931348224,103.118548970777,151.4144,179.8328
BOBR104,BOBR,2020.2841530054645,104,-1391662.82570,5971556.64650,1750910.64250,47,940888.5478,1777625.3106,16.038931340788,103.118548835773,151.4054,179.8237
BOBR105,BOBR,2020.2868852459017,105,-1391662.82680,5971556.63140,1750910.63630,47,940888.5523,1777625.3087,16.038931323036,103.118548877808,151.3898,179.8081
BOBR106,BOBR,2020.2896184350334,106,-1391662.84070,5971556.64800,1750910.64220,47,940888.5621,1777625.3093,16.038931326036,103.118548969099,151.4100,179.8283
BOBR108,BOBR,2020.295081967213,108,-1391662.82250,5971556.65320,1750910.64530,47,940888.5431,1777625.3116,16.038931350628,103.118548792441,151.4117,179.8300
BOBR109,BOBR,2020.2978142076502,109,-1391662.83000,5971556.66090,1750910.64610,47,940888.5487,1777625.3100,16.038931334603,103.118548844365,151.4208,179.8391
BOBR110,BOBR,2020.3005464480875,110,-1391662.82740,5971556.65460,1750910.64310,47,940888.5476,1777625.3089,16.038931325340,103.118548834065,151.4135,179.8318
BOBR111,BOBR,2020.3032786885246,111,-1391662.83920,5971556.65890,1750910.64670,47,940888.5581,1777625.3107,16.038931339463,103.118548932331,151.4211,179.8394
BOBR112,BOBR,2020.3060109289618,112,-1391662.84190,5971556.66620,1750910.65120,47,940888.5591,1777625.3129,16.038931359264,103.118548941420,151.4297,179.8481
BOBR113,BOBR,2020.308743169399,113,-1391662.85190,5971556.65770,1750910.64620,47,940888.5708,1777625.3100,16.038931330842,103.118549050453,151.4226,179.8409
BOBR114,BOBR,2020.311475409836,114,-1391662.81870,5971556.63810,1750910.63890,47,940888.5429,1777625.3098,16.038931333915,103.118548789884,151.3950,179.8133
BOBR115,BOBR,2020.3142076502731,115,-1391662.84080,5971556.63840,1750910.63890,47,940888.5644,1777625.3087,16.038931320662,103.118548990370,151.4001,179.8184
BOBR116,BOBR,2020.3169398907103,116,-1391662.83370,5971556.64730,1750910.63980,47,940888.5555,1777625.3075,16.038931310861,103.118548906880,151.4071,179.8254
BOBR117,BOBR,2020.3196721311476,117,-1391662.84150,5971556.65930,1750910.64610,47,940888.5603,1777625.3099,16.038931331976,103.118548952414,151.4218,179.8401
BOBR118,BOBR,2020.3224043715848,118,-1391662.83740,5971556.63820,1750910.63720,47,940888.5611,1777625.3073,16.038931308311,103.118548959852,151.3987,179.8170
BOBR119,BOBR,2020.3251366120219,119,-1391662.84510,5971556.64240,1750910.63910,47,940888.5677,1777625.3076,16.038931310236,103.118549021018,151.4048,179.8231
BOBR120,BOBR,2020.327868852459,120,-1391662.83210,5971556.63790,1750910.64060,47,940888.5560,1777625.3109,16.038931341572,103.118548912256,151.3982,179.8165
BOBR121,BOBR,2020.3306010928961,121,-1391662.83930,5971556.64810,1750910.64270,47,940888.5607,1777625.3098,16.038931330928,103.118548956146,151.4099,179.8282
BOBR122,BOBR,2020.3333342820279,122,-1391662.84190,5971556.64960,1750910.64200,47,940888.5629,1777625.3086,16.038931319728,103.118548976626,151.4117,179.8300
BOBR123,BOBR,2020.3360655737704,123,-1391662.84310,5971556.66400,1750910.64930,47,940888.5608,1777625.3116,16.038931347433,103.118548957007,151.4274,179.8457
BOBR124,BOBR,2020.3387978142077,124,-1391662.83630,5971556.67080,1750910.64930,47,940888.5526,1777625.3100,16.038931334751,103.118548880701,151.4323,179.8506
BOBR125,BOBR,2020.3415300546449,125,-1391662.83630,5971556.64530,1750910.64040,47,940888.5584,1777625.3085,16.038931319461,103.118548934783,151.4060,179.8243
BOBR127,BOBR,2020.3469945355191,127,-1391662.84280,5971556.67120,1750910.65010,47,940888.5588,1777625.3104,16.038931337043,103.118548939006,151.4343,179.8526
BOBR128,BOBR,2020.3497267759562,128,-1391662.83090,5971556.67420,1750910.64910,47,940888.5466,1777625.3092,16.038931327807,103.118548824348,151.4342,179.8526
BOBR129,BOBR,2020.3524590163934,129,-1391662.83260,5971556.64350,1750910.63790,47,940888.5553,1777625.3067,16.038931304223,103.118548904929,151.4028,179.8211
BOBR130,BOBR,2020.3551912568305,130,-1391662.84410,5971556.65300,1750910.64310,47,940888.5643,1777625.3086,16.038931319767,103.118548989437,151.4156,179.8339
BOBR131,BOBR,2020.3579234972678,131,-1391662.84290,5971556.65650,1750910.64530,47,940888.5623,1777625.3098,16.038931331043,103.118548971093,151.4192,179.8376
BOBR132,BOBR,2020.360655737705,132,-1391662.82930,5971556.63760,1750910.63490,47,940888.5534,1777625.3056,16.038931294385,103.118548887410,151.3957,179.8140
BOBR133,BOBR,2020.363387978142,133,-1391662.84060,5971556.65170,1750910.64230,47,940888.5612,1777625.3084,16.038931317964,103.118548960342,151.4134,179.8317
BOBR134,BOBR,2020.3661202185792,134,-1391662.83240,5971556.64730,1750910.64220,47,940888.5541,1777625.3098,16.038931332441,103.118548895050,151.4075,179.8258
BOBR135,BOBR,2020.368853407711,135,-1391662.84850,5971556.63070,1750910.63870,47,940888.5736,1777625.3103,16.038931333285,103.118549076774,151.3945,179.8128
BOBR136,BOBR,2020.3715846994535,136,-1391662.83940,5971556.63980,1750910.64010,47,940888.5627,1777625.3096,16.038931328473,103.118548974660,151.4014,179.8197
BOBR137,BOBR,2020.3743178885852,137,-1391662.84620,5971556.66130,1750910.64440,47,940888.5645,1777625.3075,16.038931309686,103.118548990945,151.4242,179.8425
