id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
NKBI234,NKBI,2020.639344262295,234,-1004107.38890,6237146.62890,874718.74800,47,516034.1043,877174.7504,7.935542085179,99.145478201854,-8.8087,12.5047
NKBI235,NKBI,2020.6420765027322,235,-1004107.39340,6237146.63920,874718.75530,47,516034.1071,877174.7561,7.935542136966,99.145478227300,-8.7969,12.5165
NKBI236,NKBI,2020.6448096918639,236,-1004107.41320,6237146.64400,874718.75370,47,516034.1259,877174.7534,7.935542112793,99.145478397673,-8.7893,12.5240
NKBI237,NKBI,2020.6475409836066,237,-1004107.40970,6237146.64590,874718.75450,47,516034.1221,877174.7540,7.935542118310,99.145478363595,-8.7879,12.5255
NKBI238,NKBI,2020.6502732240438,238,-1004107.41890,6237146.60450,874718.74920,47,516034.1378,877174.7542,7.935542120045,99.145478505651,-8.8277,12.4857
NKBI239,NKBI,2020.6530054644809,239,-1004107.42340,6237146.68100,874718.75470,47,516034.1301,877174.7491,7.935542074124,99.145478435669,-8.7514,12.5620
NKBI240,NKBI,2020.6557386536126,240,-1004107.40640,6237146.65220,874718.75450,47,516034.1179,877174.7532,7.935542111201,99.145478324964,-8.7823,12.5311
NKBI241,NKBI,2020.6584708940497,241,-1004107.36660,6237146.60710,874718.75070,47,516034.0858,877174.7565,7.935542140651,99.145478033601,-8.8331,12.4802
NKBI242,NKBI,2020.6612031344869,242,-1004107.41090,6237146.66700,874718.75580,47,516034.1200,877174.7524,7.935542103709,99.145478343924,-8.7669,12.5465
NKBI243,NKBI,2020.663935374924,243,-1004107.38730,6237146.68100,874718.75840,47,516034.0945,877174.7536,7.935542114422,99.145478112425,-8.7566,12.5568
NKBI244,NKBI,2020.6666676153613,244,-1004107.38360,6237146.63510,874718.74250,47,516034.0981,877174.7442,7.935542029335,99.145478145460,-8.8042,12.5091
NKBI245,NKBI,2020.6694321114146,245,-1004107.40370,6237146.66220,874718.75300,47,516034.1136,877174.7505,7.935542085979,99.145478286373,-8.7731,12.5402
NKBI246,NKBI,2020.6721320962356,246,-1004107.37210,6237146.65510,874718.74790,47,516034.0836,877174.7471,7.935542055326,99.145478013657,-8.7857,12.5276
NKBI247,NKBI,2020.6748643366727,247,-1004107.38220,6237146.63580,874718.74610,47,516034.0966,877174.7477,7.935542060989,99.145478131915,-8.8033,12.5101
NKBI248,NKBI,2020.6775965771099,248,-1004107.41020,6237146.66360,874718.76100,47,516034.1198,877174.7580,7.935542154607,99.145478342557,-8.7696,12.5437
NKBI249,NKBI,2020.680328817547,249,-1004107.40010,6237146.67530,874718.75480,47,516034.1080,877174.7505,7.935542086667,99.145478235254,-8.7606,12.5527
NKBI250,NKBI,2020.683061057984,250,-1004107.38970,6237146.63900,874718.74620,47,516034.1035,877174.7472,7.935542056453,99.145478194458,-8.7989,12.5144
NKBI251,NKBI,2020.6857932984215,251,-1004107.38520,6237146.67370,874718.74950,47,516034.0936,877174.7458,7.935542044132,99.145478104144,-8.7653,12.5481
NKBI252,NKBI,2020.688524590164,252,-1004107.39510,6237146.65550,874718.75310,47,516034.1062,877174.7516,7.935542096838,99.145478219025,-8.7810,12.5324
NKBI253,NKBI,2020.6912577792957,253,-1004107.37890,6237146.67950,874718.74610,47,516034.0864,877174.7418,7.935542007786,99.145478039372,-8.7611,12.5523
NKBI254,NKBI,2020.6939900197328,254,-1004107.36060,6237146.66430,874718.74410,47,516034.0708,877174.7423,7.935542012239,99.145477897422,-8.7791,12.5343
NKBI255,NKBI,2020.6967412340618,255,-1004107.35070,6237146.66890,874718.75780,47,516034.0603,877174.7554,7.935542131223,99.145477802145,-8.7742,12.5391
NKBI256,NKBI,2020.6994535519125,256,-1004107.35630,6237146.69880,874718.76340,47,516034.0610,877174.7568,7.935542143411,99.145477809187,-8.7434,12.5700
NKBI257,NKBI,2020.7021867410442,257,-1004107.40190,6237146.65850,874718.74860,47,516034.1124,877174.7466,7.935542051492,99.145478275589,-8.7776,12.5357
NKBI258,NKBI,2020.704918032787,258,-1004107.39180,6237146.65890,874718.75240,47,516034.1024,877174.7506,7.935542087034,99.145478184576,-8.7783,12.5351
NKBI259,NKBI,2020.7076512219187,259,-1004107.40900,6237146.63450,874718.75200,47,516034.1233,877174.7531,7.935542110111,99.145478373760,-8.7995,12.5139
NKBI260,NKBI,2020.7103834623558,260,-1004107.41660,6237146.66060,874718.75160,47,516034.1266,877174.7490,7.935542072854,99.145478404188,-8.7728,12.5405
NKBI261,NKBI,2020.713115702793,261,-1004107.40770,6237146.66780,874718.75560,47,516034.1167,877174.7522,7.935542101567,99.145478314117,-8.7666,12.5467
