id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
LSN1281,LSN1,2020.7677605115362,281,-1088138.31950,6196941.13050,1042730.30040,47,605293.6930,1047220.4909,9.472357923782,99.959198529141,8.3896,31.4882
LSN1282,LSN1,2020.7704927519733,282,-1088138.34770,6196941.13210,1042730.30700,47,605293.7205,1047220.4964,9.472357973039,99.959198779555,8.3970,31.4956
LSN1283,LSN1,2020.7733350409835,283,-1088138.33410,6196941.14260,1042730.31060,47,605293.7053,1047220.4986,9.472357993256,99.959198641036,8.4055,31.5041
LSN1284,LSN1,2020.7759572328475,284,-1088138.32930,6196941.14250,1042730.31000,47,605293.7006,1047220.4981,9.472357989287,99.959198598141,8.4045,31.5031
LSN1285,LSN1,2020.7786894732847,285,-1088138.34260,6196941.12880,1042730.30090,47,605293.7160,1047220.4910,9.472357924788,99.959198739009,8.3919,31.4905
LSN1286,LSN1,2020.781421713722,286,-1088138.33820,6196941.14320,1042730.30520,47,605293.7092,1047220.4931,9.472357943164,99.959198676865,8.4059,31.5045
LSN1287,LSN1,2020.7841539541591,287,-1088138.31710,6196941.14320,1042730.30370,47,605293.6884,1047220.4921,9.472357935217,99.959198487613,8.4021,31.5006
LSN1288,LSN1,2020.7868861945963,288,-1088138.32190,6196941.13560,1042730.30710,47,605293.6945,1047220.4966,9.472357975441,99.959198542635,8.3960,31.4946
LSN1289,LSN1,2020.7896174863388,289,-1088138.31910,6196941.14050,1042730.30810,47,605293.6909,1047220.4968,9.472357977898,99.959198509804,8.4005,31.4991
LSN1290,LSN1,2020.7923506754705,290,-1088138.31010,6196941.15890,1042730.31130,47,605293.6788,1047220.4972,9.472357981786,99.959198400102,8.4174,31.5159
LSN1291,LSN1,2020.795081967213,291,-1088138.33190,6196941.13390,1042730.30810,47,605293.7046,1047220.4976,9.472357984277,99.959198635006,8.3963,31.4949
LSN1292,LSN1,2020.7978151563448,292,-1088138.32880,6196941.12140,1042730.29680,47,605293.7037,1047220.4886,9.472357902621,99.959198626888,8.3817,31.4803
LSN1293,LSN1,2020.8005473967821,293,-1088138.35300,6196941.13900,1042730.30220,47,605293.7245,1047220.4904,9.472357918757,99.959198816225,8.4038,31.5024
LSN1294,LSN1,2020.8032786885246,294,-1088138.34030,6196941.13470,1042730.30180,47,605293.7128,1047220.4910,9.472357924760,99.959198709087,8.3974,31.4960
LSN1295,LSN1,2020.8060109289618,295,-1088138.33650,6196941.14240,1042730.31070,47,605293.7077,1047220.4987,9.472357993823,99.959198662877,8.4057,31.5043
LSN1296,LSN1,2020.808743169399,296,-1088138.31520,6196941.12410,1042730.29580,47,605293.6899,1047220.4875,9.472357893246,99.959198500653,8.3819,31.4805
LSN1297,LSN1,2020.811475409836,297,-1088138.31460,6196941.13080,1042730.30330,47,605293.6881,1047220.4938,9.472357950466,99.959198484720,8.3895,31.4881
LSN1298,LSN1,2020.8142085989678,298,-1088138.33790,6196941.14330,1042730.30550,47,605293.7089,1047220.4933,9.472357945770,99.959198674017,8.4060,31.5046
LSN1299,LSN1,2020.8169408394049,299,-1088138.30790,6196941.15520,1042730.31220,47,605293.6773,1047220.4988,9.472357995801,99.959198386197,8.4135,31.5121
LSN1300,LSN1,2020.8196730798422,300,-1088138.33530,6196941.14420,1042730.30710,47,605293.7062,1047220.4948,9.472357959389,99.959198649279,8.4067,31.5053
LSN1301,LSN1,2020.8224043715848,301,-1088138.31500,6196941.12020,1042730.30540,47,605293.6903,1047220.4976,9.472357984625,99.959198505002,8.3796,31.4782
LSN1302,LSN1,2020.8251366120219,302,-1088138.34410,6196941.13710,1042730.30900,47,605293.7161,1047220.4976,9.472357984474,99.959198739391,8.4016,31.5002
LSN1303,LSN1,2020.827868852459,303,-1088138.31100,6196941.16040,1042730.30360,47,605293.6795,1047220.4894,9.472357910688,99.959198405812,8.4177,31.5163
LSN1304,LSN1,2020.8306020415907,304,-1088138.33080,6196941.13770,1042730.30300,47,605293.7029,1047220.4920,9.472357933509,99.959198619155,8.3989,31.4975
LSN1305,LSN1,2020.8333342820279,305,-1088138.30870,6196941.13500,1042730.30410,47,605293.6816,1047220.4941,9.472357952963,99.959198425186,8.3927,31.4913
LSN1306,LSN1,2020.8360655737704,306,-1088138.35880,6196941.10820,1042730.29080,47,605293.7356,1047220.4840,9.472357860738,99.959198916755,8.3730,31.4716
LSN1307,LSN1,2020.8387987629023,307,-1088138.31520,6196941.13210,1042730.30150,47,605293.6885,1047220.4918,9.472357932354,99.959198488054,8.3906,31.4892
LSN1308,LSN1,2020.8415300546449,308,-1088138.32200,6196941.14580,1042730.30490,47,605293.6928,1047220.4928,9.472357940848,99.959198527468,8.4056,31.5042
LSN1309,LSN1,2020.844262295082,309,-1088138.34440,6196941.15340,1042730.30000,47,605293.7136,1047220.4861,9.472357880247,99.959198716410,8.4160,31.5146
LSN1310,LSN1,2020.8469945355191,310,-1088138.32910,6196941.12770,1042730.30420,47,605293.7029,1047220.4948,9.472357959304,99.959198619656,8.3891,31.4877
LSN1311,LSN1,2020.8497277246508,311,-1088138.31710,6196941.15150,1042730.30740,47,605293.6870,1047220.4944,9.472357956050,99.959198474541,8.4107,31.5093
LSN1312,LSN1,2020.852459965088,312,-1088138.34800,6196941.13300,1042730.30630,47,605293.7206,1047220.4955,9.472357965400,99.959198780828,8.3978,31.4964
LSN1313,LSN1,2020.8551960003035,313,-1088138.31330,6196941.13060,1042730.30780,47,605293.6869,1047220.4983,9.472357991224,99.959198473374,8.3898,31.4884
LSN1314,LSN1,2020.8579234972678,314,-1088138.33240,6196941.14750,1042730.31220,47,605293.7027,1047220.4994,9.472358000781,99.959198618071,8.4102,31.5088
LSN1315,LSN1,2020.8606566863996,315,-1088138.31490,6196941.14500,1042730.30780,47,605293.6860,1047220.4959,9.472357969709,99.959198465046,8.4041,31.5027
LSN1316,LSN1,2020.8633889268367,316,-1088138.30520,6196941.15140,1042730.31710,47,605293.6753,1047220.5043,9.472358045763,99.959198367965,8.4102,31.5088
LSN1317,LSN1,2020.8661211672738,317,-1088138.33620,6196941.18290,1042730.30740,47,605293.7004,1047220.4888,9.472357905118,99.959198596401,8.4445,31.5431
