id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
THAI102,THAI,2020.2786894732847,102,-1150486.08060,6080853.94760,1537596.44220,47,685044.8233,1553154.1444,14.043005777271,100.713616543898,-7.2327,23.0251
THAI103,THAI,2020.281421713722,103,-1150486.10190,6080853.95450,1537596.44370,47,685044.8430,1553154.1434,14.043005766870,100.713616725782,-7.2219,23.0359
THAI104,THAI,2020.2841539541591,104,-1150486.07760,6080853.93630,1537596.43630,47,685044.8225,1553154.1415,14.043005751112,100.713616536056,-7.2455,23.0124
THAI105,THAI,2020.2868861945963,105,-1150486.09020,6080853.95640,1537596.44420,47,685044.8311,1553154.1439,14.043005771930,100.713616616081,-7.2221,23.0358
THAI106,THAI,2020.2896184350334,106,-1150486.10550,6080853.94660,1537596.44040,47,685044.8480,1553154.1420,14.043005753491,100.713616772127,-7.2296,23.0282
THAI107,THAI,2020.2923506754705,107,-1150486.09310,6080853.93940,1537596.43730,47,685044.8371,1553154.1412,14.043005746881,100.713616671720,-7.2395,23.0184
THAI108,THAI,2020.2950829159076,108,-1150486.10310,6080853.96280,1537596.44770,47,685044.8426,1553154.1453,14.043005783568,100.713616722413,-7.2128,23.0450
THAI109,THAI,2020.2978151563448,109,-1150486.08980,6080853.94060,1537596.43460,47,685044.8337,1553154.1384,14.043005721966,100.713616639635,-7.2396,23.0183
THAI110,THAI,2020.3005473967821,110,-1150486.10410,6080853.94600,1537596.44320,47,685044.8467,1553154.1449,14.043005779906,100.713616760424,-7.2298,23.0281
THAI111,THAI,2020.3035585534305,111,-1150486.09990,6080853.94410,1537596.43800,47,685044.8430,1553154.1405,14.043005740118,100.713616725488,-7.2336,23.0243
THAI112,THAI,2020.3060118776564,112,-1150486.08270,6080853.95840,1537596.44280,47,685044.8234,1553154.1424,14.043005758403,100.713616544413,-7.2219,23.0360
THAI113,THAI,2020.3087915528233,113,-1150486.10190,6080853.94680,1537596.44030,47,685044.8444,1553154.1420,14.043005753651,100.713616739035,-7.2301,23.0278
THAI114,THAI,2020.3114763585306,114,-1150486.08960,6080853.92110,1537596.43300,47,685044.8371,1553154.1415,14.043005750040,100.713616671377,-7.2586,22.9993
THAI115,THAI,2020.3142085989678,115,-1150486.10200,6080853.91050,1537596.43480,47,685044.8512,1553154.1454,14.043005783609,100.713616802419,-7.2660,22.9918
THAI128,THAI,2020.350415528233,128,-1150486.10030,6080853.96050,1537596.44240,47,685044.8403,1553154.1408,14.043005743194,100.713616700901,-7.2168,23.0410
THAI129,THAI,2020.352459965088,129,-1150486.09750,6080853.94720,1537596.43670,47,685044.8400,1553154.1386,14.043005723018,100.713616698321,-7.2314,23.0265
THAI130,THAI,2020.355192205525,130,-1150486.09620,6080853.94710,1537596.43910,47,685044.8388,1553154.1410,14.043005744807,100.713616686667,-7.2311,23.0267
THAI131,THAI,2020.3579244459625,131,-1150486.10500,6080853.95340,1537596.44290,47,685044.8462,1553154.1428,14.043005760962,100.713616755875,-7.2226,23.0352
THAI132,THAI,2020.3606566863996,132,-1150486.10810,6080853.94840,1537596.43980,47,685044.8502,1553154.1409,14.043005743292,100.713616792680,-7.2276,23.0303
THAI133,THAI,2020.3633889268367,133,-1150486.10310,6080853.94950,1537596.44180,47,685044.8451,1553154.1427,14.043005760496,100.713616745304,-7.2270,23.0309
THAI134,THAI,2020.3661211672738,134,-1150486.10790,6080853.95320,1537596.44000,47,685044.8491,1553154.1399,14.043005734783,100.713616782600,-7.2230,23.0349
THAI135,THAI,2020.368853407711,135,-1150486.12870,6080853.94830,1537596.45080,47,685044.8704,1553154.1508,14.043005831559,100.713616980245,-7.2213,23.0366
THAI136,THAI,2020.371585648148,136,-1150486.09930,6080853.94800,1537596.44180,47,685044.8416,1553154.1433,14.043005765278,100.713616713318,-7.2291,23.0288
THAI137,THAI,2020.3743178885852,137,-1150486.10490,6080853.94710,1537596.43860,47,685044.8473,1553154.1402,14.043005736876,100.713616765808,-7.2297,23.0282
THAI138,THAI,2020.3770501290226,138,-1150486.10450,6080853.97090,1537596.45040,47,685044.8425,1553154.1459,14.043005789217,100.713616721208,-7.2042,23.0537
THAI139,THAI,2020.3797823694597,139,-1150486.11110,6080853.94190,1537596.43610,47,685044.8544,1553154.1387,14.043005723633,100.713616831158,-7.2341,23.0237
THAI140,THAI,2020.3825146098968,140,-1150486.04140,6080853.96230,1537596.44120,47,685044.7821,1553154.1414,14.043005752808,100.713616162008,-7.2260,23.0318
THAI163,THAI,2020.4460230722525,163,-1150486.09860,6080853.95240,1537596.43840,47,685044.8401,1553154.1389,14.043005726270,100.713616699377,-7.2258,23.0320
THAI164,THAI,2020.4480883803885,164,-1150486.11170,6080853.94050,1537596.43250,47,685044.8553,1553154.1356,14.043005694840,100.713616839025,-7.2362,23.0216
THAI165,THAI,2020.4508206208257,165,-1150486.11040,6080853.94250,1537596.43470,47,685044.8536,1553154.1373,14.043005710350,100.713616823757,-7.2340,23.0238
THAI166,THAI,2020.453552861263,166,-1150486.11910,6080853.92800,1537596.43080,47,685044.8648,1553154.1366,14.043005703853,100.713616927854,-7.2472,23.0106
THAI167,THAI,2020.4562851017001,167,-1150486.09150,6080853.92820,1537596.43040,47,685044.8377,1553154.1372,14.043005711168,100.713616676441,-7.2521,23.0058
THAI168,THAI,2020.4590163934427,168,-1150486.10470,6080853.94940,1537596.43950,47,685044.8467,1553154.1405,14.043005739892,100.713616760031,-7.2273,23.0306
THAI169,THAI,2020.4617495825744,169,-1150486.10920,6080853.93900,1537596.43400,47,685044.8531,1553154.1375,14.043005712244,100.713616818865,-7.2378,23.0201
THAI171,THAI,2020.4672937537948,171,-1150486.10650,6080853.93720,1537596.43650,47,685044.8507,1553154.1404,14.043005739144,100.713616797402,-7.2394,23.0185
THAI172,THAI,2020.4699463038858,172,-1150486.10660,6080853.93980,1537596.43650,47,685044.8503,1553154.1398,14.043005733500,100.713616793837,-7.2369,23.0210
THAI173,THAI,2020.4726785443231,173,-1150486.10680,6080853.92730,1537596.43220,47,685044.8529,1553154.1386,14.043005722652,100.713616817169,-7.2498,23.0081
THAI174,THAI,2020.4754107847602,174,-1150486.12070,6080853.92310,1537596.43050,47,685044.8673,1553154.1374,14.043005711130,100.713616950842,-7.2517,23.0062
THAI175,THAI,2020.4785528612629,175,-1150486.09460,6080853.94650,1537596.43620,47,685044.8373,1553154.1384,14.043005721324,100.713616673145,-7.2327,23.0252
THAI176,THAI,2020.4808752656345,176,-1150486.10420,6080853.94850,1537596.43820,47,685044.8464,1553154.1395,14.043005730637,100.713616757031,-7.2286,23.0293
THAI177,THAI,2020.4836075060716,177,-1150486.10330,6080853.94720,1537596.43050,47,685044.8458,1553154.1323,14.043005666290,100.713616751082,-7.2319,23.0260
THAI178,THAI,2020.4863397465087,178,-1150486.10290,6080853.94630,1537596.43810,47,685044.8455,1553154.1399,14.043005735031,100.713616748992,-7.2309,23.0269
THAI179,THAI,2020.4890719869459,179,-1150486.10810,6080853.91580,1537596.43100,47,685044.8563,1553154.1402,14.043005736382,100.713616848788,-7.2608,22.9971
THAI180,THAI,2020.4918042273832,180,-1150486.10690,6080853.93710,1537596.43220,47,685044.8512,1553154.1363,14.043005701493,100.713616801213,-7.2404,23.0175
THAI181,THAI,2020.4945364678204,181,-1150486.10800,6080853.94840,1537596.43620,47,685044.8501,1553154.1374,14.043005711767,100.713616791771,-7.2285,23.0294
THAI183,THAI,2020.5002001745597,183,-1150486.09630,6080853.94420,1537596.43540,47,685044.8394,1553154.1381,14.043005718573,100.713616692568,-7.2348,23.0231
